iscnPrefix,classTitle,classDescription,imageUrl,catalogId,mintCount,listCount,editionTitleEn,editionTitleZh,editionDescriptionEn,editionDescriptionZh,editionPriceUSD,classId
iscn://likecoin-chain/IUyeTxmoEyQu49hMqNwKQ1KSo03zmieZk_gMmdchW5U,"Donovan Pasha, and Some People of Egypt — Volume 1",,https://www.gutenberg.org/cache/epub/6256/pg6256.cover.medium.jpg,6256,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft198pqasrpey35fd7rmhr6t7fr3skymsg85v84sek6dve4zz6sh4xqclmhqe
iscn://likecoin-chain/eb3jE67UbbePOJbB08hlV_wQmFnBhHuA3qphvn3YWhk,Doom Castle,,https://www.gutenberg.org/cache/epub/21333/pg21333.cover.medium.jpg,21333,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft120cspw7vtx2rxr0vd9h8qdfgxqu9qsvrvtpx8ghh5sh54mn2uj8qkxttmp
iscn://likecoin-chain/wSXWoO7w1bpf9cbENHHgsX-5EQBQbVH4gxrMYcrhuZU,Dooryard Stories,,https://www.gutenberg.org/cache/epub/42035/pg42035.cover.medium.jpg,42035,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1yfkjv9kyal8x3yn4r3ftxz76ye29hsh2uh8fsq5hz2wx98t24k6q7qvvf9
iscn://likecoin-chain/SGHgDazO9v1osWhZlm-so6r6CbuwQEzH2pqg5seKdWY,Doris Force at Locked Gates Or Saving a Mysterious Fortune,,https://www.gutenberg.org/cache/epub/45260/pg45260.cover.medium.jpg,45260,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1q993af4yt8ru8qxf9wf43xzajvwec6zd7xmhjzlcz8lz44wpg92seyt8lw
iscn://likecoin-chain/5fpzUY-JXeuE3JFdPnK7SoNW5-uM9jm4Uo03b-4viWw,Dorothy Dale: A Girl of To-Day,,https://www.gutenberg.org/cache/epub/5629/pg5629.cover.medium.jpg,5629,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ddspzwyjxrqdy0m5zs09jx6t7k5qgs7chde2qwwnggn34wk2wehqlsuhf4
iscn://likecoin-chain/HRFHE-GgXeZ2Tbc6A5dT_KNUL6u7iqOlfww5QDRH4gI,Dorothy Dale's Great Secret,,https://www.gutenberg.org/cache/epub/41558/pg41558.cover.medium.jpg,41558,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1y4c54rtr0gjs24fvyd6n93ydwycr06trg5kxamfvqf9qq2t729jqsf9vc0
iscn://likecoin-chain/FQJpjaV16lIqS_MsLMT4dnIILQfYGo_IV2WU8UPCLMs,Dotty Dimple at Play,,https://www.gutenberg.org/cache/epub/10320/pg10320.cover.medium.jpg,10320,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19v89cd7g5neyve6ucwzj3kwf2v89yd2f7zm535mkvl9wjchs40msfzhjms
iscn://likecoin-chain/9c4Vkc8Nl5WHbyzimaHKURBM904jdc4eUZkIcts9XTc,"Down South or, Yacht Adventure in Florida",,https://www.gutenberg.org/cache/epub/24554/pg24554.cover.medium.jpg,24554,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft18e5xxws9axpaw74ad53632xew4tnc6w4m7lm6w0nkhzjx4gf7c4swusg83
iscn://likecoin-chain/u1NUmblTksUOHH7BnE0uxgq3HIn3RVAkp4hNynEHHVY,Down the Mother Lode,,https://www.gutenberg.org/cache/epub/3315/pg3315.cover.medium.jpg,3315,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1pz9h70aaafd0mnypdrl6tc4uhz62q03vqm92443jan5aj3agdtasj7lg64
iscn://likecoin-chain/BKerhmEHpni2PlHz6lDi1o3Ext2SSQK-cm_hoUVV8WM,Down the Rhine Young America in Germany,,https://www.gutenberg.org/cache/epub/24124/pg24124.cover.medium.jpg,24124,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft128avqzyl6uuynae79l6uusuzfgw3du2u3m8frpsq6cnl56cfxm0qhacj2d
iscn://likecoin-chain/nYVIIT0HcaqASz_26qGOVRuGvdLKKg_bRnqf4GZNteo,Dr. Breen's Practice,,https://www.gutenberg.org/cache/epub/3364/pg3364.cover.medium.jpg,3364,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1wmsetr9z0smkvn09v6cdt3sasv4zdpxa7v8h7l6z8ynf7q4hc2cqk2ll3k
iscn://likecoin-chain/HIXKn51GuSFt-uqbZWQX9ISqXc-ssxhUFoldccyhdtU,Dr. Grenfell's Parish The Deep Sea Fisherman,,https://www.gutenberg.org/cache/epub/39130/pg39130.cover.medium.jpg,39130,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft18pxyltfcw2kl6txmnt9zrlegapltqr799p09vnnnyvca7g5uazkq5en8yp
iscn://likecoin-chain/joiIxNoDTrKC7LUWZsWFmIppDAML30lMagH-8Z7sREc,Dr. Johnson and His Circle,,https://www.gutenberg.org/cache/epub/24066/pg24066.cover.medium.jpg,24066,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1727x9cwml2ql6tq299k5c27ymrhmjnfz8ds7ee8rrl5pgju4rn4sputzvr
iscn://likecoin-chain/_1jBo3O40_VVeeIQ8q25Aa5LT5yrnuq4jvyBrNX6o-g,Draw Swords! In the Horse Artillery,,https://www.gutenberg.org/cache/epub/34493/pg34493.cover.medium.jpg,34493,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft15hnzyrp6yw6kvspk8vvddu9zhehrc7fday5vmg99drtaras4p5cszu43xu
iscn://likecoin-chain/ESjiz8QJvxtJGzA48zubXITt7hHFxLyiGnxIknzRneI,Dream Days,,https://www.gutenberg.org/cache/epub/35187/pg35187.cover.medium.jpg,35187,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1dmkfp62ddrav5j84kru0vwva2r4uyz5rrjnk074rqy4sc8yuy9kq5n90m5
iscn://likecoin-chain/LlqZlt8Ge_hkB6TwOs8Gh89J_n8kaVP7JlJA04AdA64,Dream Life and Real Life: A Little African Story,,https://www.gutenberg.org/cache/epub/1458/pg1458.cover.medium.jpg,1458,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1jm2q09hra7g0mgkpkhmnm2pazatvhrpjycs44w0jkj9tx5svqkesjrzuu9
iscn://likecoin-chain/5kr-BUB6cLvaKMLElwzjo9XNDqOwA-5TDLEJEGY9_js/1,Dreamland,,https://www.gutenberg.org/cache/epub/16348/pg16348.cover.medium.jpg,16348,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1wvflxfz6z0cnu0r4y5ut6pl7p3j4n9um2wj3a7wadnp8js4mp95sw7suwc
iscn://likecoin-chain/D1DKF5ORwoyeycbkvmd3Y466xz_oPPrL_eKJasLKdxI,Dreams and Dust,,https://www.gutenberg.org/cache/epub/458/pg458.cover.medium.jpg,458,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1efl2vxgd6szsl5c8txv9xz0a7estmevjagms0uq3pafc3cq82rusf74n73
iscn://likecoin-chain/X-vT_znBehKVY3RIl5YdHNfGzLGC3l8c5yVxYr7XSpE,Dreams,,https://www.gutenberg.org/cache/epub/20842/pg20842.cover.medium.jpg,20842,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1eqtt764fscr7jcu8n5366y8766rqkzzt5n3psjsplxz2evnf2zusdar7h9
iscn://likecoin-chain/AzbdaXVLxLf26YbDy6fFyzzRYn069bbio7iD8ciJHM8,Dress as a Fine Art With Suggestions on Children's Dress,,https://www.gutenberg.org/cache/epub/34092/pg34092.cover.medium.jpg,34092,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ww8gnr63xwpqggkkhvus488cv8rf8v5rrr6gkgz9h7auxherh82qpz3gu7
iscn://likecoin-chain/csGMVxz4Rf31maKXUZ6B6r40X5EK6cSYlpYh4K_ziUg,"Driven from Home; Or, Carl Crawford's Experience",,https://www.gutenberg.org/cache/epub/530/pg530.cover.medium.jpg,530,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft10azdup95jc5d53f0393kt4396uqq5t90cdc048rjfraarugcvpqqmnh4tv
iscn://likecoin-chain/tFpsWK1r9Ysn5OJ7iwVIYDv8mHlN18IhQCubJpnYnic,Droll Stories — Volume 1,,https://www.gutenberg.org/cache/epub/1925/pg1925.cover.medium.jpg,1925,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft18w2rl3lkg9ahk0j5qg3k7vzfdpnpfnkxfzyp5vek5p86ytk2y57s0sadg8
iscn://likecoin-chain/OFvntoyOfIzlWyhTlX04mJ-MIK2kCMMEfjG5bYoZkMg,Droll Stories — Volume 2,,https://www.gutenberg.org/cache/epub/2318/pg2318.cover.medium.jpg,2318,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1elejrqdg3200rxwqhrks9atrnrh9lxqtvqzls0mnjckp6szdu3ps36yt55
iscn://likecoin-chain/wg4p_M5UefnsBm_V7ZsH7Bs1178qkVjYsX0If_Rc8x0,Droll Stories — Volume 3,,https://www.gutenberg.org/cache/epub/2551/pg2551.cover.medium.jpg,2551,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1p6w8rz4mxdfqcn3cs8etzkaqhzsx0u29s7c44aeqfx64vx50978qep2vs3
iscn://likecoin-chain/15vJk6sK9DGEc80j-SWybdpC3kzXgyhJ7ZFt5WSEd00,Dubliners,,https://www.gutenberg.org/cache/epub/7872/pg7872.cover.medium.jpg,7872,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1as4xt98zg46nn7xdurexcaj6kcngr68gz2vulrpwf45vr8ff7arsrkup59
iscn://likecoin-chain/CUbrtqcR5MnIJ51NPl70nL6-H7EP2aswt-rZ7S9CI-8,Due North or Glimpses of Scandinavia and Russia,,https://www.gutenberg.org/cache/epub/33038/pg33038.cover.medium.jpg,33038,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1qcrc6ceftzev4nsn3aekzgs6nf5h4m8p3ju2lhd7e2ktl33m0qlq6npg8m
iscn://likecoin-chain/OzUmr-5QM99BOa3D0MO08HOPBY3E7pGJj_mfrZYVJ0E,"Duty, and other Irish Comedies",,https://www.gutenberg.org/cache/epub/11969/pg11969.cover.medium.jpg,11969,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1kgzpzfq4yc4vtd8ff0sdkprw37fwkscgphjkmnlhvszmw3ykyyvq3rze0m
iscn://likecoin-chain/WKX503qymMZ-4l_BHxeYyT6f4c2uhmoL1_XR1Ch82RY,Early English Alliterative Poems in the West-Midland Dialect of the Fourteenth Century,,https://www.gutenberg.org/cache/epub/30282/pg30282.cover.medium.jpg,30282,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft13ddlhftfhcg54hds36leyqfu8vnk3jayp58nahuud2r0qj0nfe4qmqr95t
iscn://likecoin-chain/13MAGpdeSlwSSlwAZ-Jpv7EXIFUQ33jxJG8f8FyywGI,Early Letters of George Wm. Curtis to John S. Dwight; Brook Farm and Concord,,https://www.gutenberg.org/cache/epub/8222/pg8222.cover.medium.jpg,8222,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1fq5pg9cenkgjgzcqmweff9gygnk4up5svg0594asq70639y50trqrk8ank
iscn://likecoin-chain/YixVE-NRQS8H-fvKedZwLpexaJ1nLXQIL6lKeqAbhh4,"East of Paris: Sketches in the Gâtinais, Bourbonnais, and Champagne",,https://www.gutenberg.org/cache/epub/8734/pg8734.cover.medium.jpg,8734,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19qvlxe8rxk95t8fjda5cy68yu0p6hq9zfd69pxypuugamf9fhees67d59n
iscn://likecoin-chain/OJPa3ZhO72s5DIjUQfYdWt_Jovva3H7kMLBzy2dJOZQ,Eastern Nights - and Flights A Record of Oriental Adventure.,,https://www.gutenberg.org/cache/epub/41094/pg41094.cover.medium.jpg,41094,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1gwxf7xwejaju2v87wfstrjk0wzgh9trzw797z0afhur245fpc8sqe252q8
iscn://likecoin-chain/Pdz70OT3me1Nlw8-9xZTFBFHPUVLh02cd3qtv8mh5S0/1,Eben Holden: A Tale of the North Country,,https://www.gutenberg.org/cache/epub/2799/pg2799.cover.medium.jpg,2799,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1mld8ejwnn3xkk0vrccvr6ze45dhndm5m406wmhk20dpp0kqwrvaqcp8ct6
iscn://likecoin-chain/S38FzBP_0KRP364aNJ4QvSeRBexTuqzGXdL2fe9C2dQ,"Ebrietatis Encomium or, the Praise of Drunkenness",,https://www.gutenberg.org/cache/epub/29188/pg29188.cover.medium.jpg,29188,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1vq003639plu6ttetkc3x6kel4hfkmfhfc9qf6zxkyjwa68jlrckqqzv8tw
iscn://likecoin-chain/ZHZkeLtvOeADWFLzMJVIxGNj5dezf1r7wvl4AuVJVug,Ecce Homo! A Critical Inquiry into the History of Jesus of Nazareth: Being a Rational Analysis of the Gospels,,https://www.gutenberg.org/cache/epub/39052/pg39052.cover.medium.jpg,39052,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1lkakdvhmkvuewkrfnq5yncpr3h2lx8wjeysf4nwygqngqzjx6arqxe92qr
iscn://likecoin-chain/G3PtGVH-c5qRwrH5biRNH6s4OvLXlF2BaXbRjuLrbK8,Ecclesiastical Curiosities,,https://www.gutenberg.org/cache/epub/38274/pg38274.cover.medium.jpg,38274,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1u20mweu46kpx4slfy4v9g33np9u7mpyzpz4vjkutms426h6ddr0sq0jwhp
iscn://likecoin-chain/SkUHfaK7yYDF8pcNxUkffH2vSDdqO_KRfGAQmBHqzmw,Economic Sophisms,,https://www.gutenberg.org/cache/epub/44145/pg44145.cover.medium.jpg,44145,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft14jt4y8p8g4gk2kexfxj7v3jmv4hlc2hd32ywvlscxpp0f57yjcusezrfhm
iscn://likecoin-chain/UDjPkrshnhLB3R26ltcsSySqQfPKr2gLyzIZxJLrBLA,education sentimentale english by flaube,,https://www.gutenberg.org/cache/epub/21045/pg21045.cover.medium.jpg,21045,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1kl2vnhhuq50fja8mv2nw0ltzgsfdlf0sy2s44apyg3djwe49829s0qk68h
iscn://likecoin-chain/xHhrpRf49IH4jIfziWYV25U6ymWH6P17vmwNTD3D9Ds,"Edward MacDowell: A Great American Tone Poet, His Life and Music",,https://www.gutenberg.org/cache/epub/14185/pg14185.cover.medium.jpg,14185,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1dqsdrggp4kha58cdvsa6m3tay6s8dgae3eukva4qlln0u7cwnwgsdhgkaa
iscn://likecoin-chain/x4G8Wq0eTq4cPPHLOKYFo3yy1PkGlx1DUh1SYtNL5mI,Edward MacDowell His Work and Ideals,,https://www.gutenberg.org/cache/epub/13767/pg13767.cover.medium.jpg,13767,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1u4rwar9yhd9wp65efv4flmat4vrdfptcg8tu5rq4k0gddga72hgqsea0vt
iscn://likecoin-chain/5yR-LgvloUTXz1XPYwzBmxV4pVURB6-x6NK5IG4NkT4,Edwy the Fair or the First Chronicle of Aescendune A Tale of the Days of Saint Dunstan,,https://www.gutenberg.org/cache/epub/13215/pg13215.cover.medium.jpg,13215,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1g7h4jtg39yxxw85yza6lvgpj532u40ydwa57l77g9ax9drm5gq8q3jw3uj
iscn://likecoin-chain/fN_mFbkJzwlSJWByOs7Lce3y0xYzUZ509AaVb7eL3Ro,Eeldrop and Appleplex,,https://www.gutenberg.org/cache/epub/5982/pg5982.cover.medium.jpg,5982,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ptj7mvr2lf8acees2gu350ntd8v5shf5uhqmf4rhj5q4fn2zrldsxdjl5c
iscn://likecoin-chain/MgToMYVBGk0coVKBoBruhY0cVQmp5ZRrflkRAd8knQ4,Effie Maurice Or What do I Love Best,,https://www.gutenberg.org/cache/epub/17467/pg17467.cover.medium.jpg,17467,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ezme8ytq8r2w8tp8w4rq2d2wekr9xk4kaa3j5d0m75njj5pdtg5qm7x9yv
iscn://likecoin-chain/BF2Bu0xa87i-62f6aXz0UPUhmty72IzoG9iCXmQW2G4,Egmont,,https://www.gutenberg.org/cache/epub/2146/pg2146.cover.medium.jpg,2146,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1r57d6emcehv8wgr8xdfnkaxxn0gl7pqfuhmrhwmu2pw56zzgamfqe8ywj5
iscn://likecoin-chain/3BDjFSvEbZoSgka52QCmCsGpuqq-NDdG5KaoXPPSzZI,Egypt (La Mort de Philae),,https://www.gutenberg.org/cache/epub/3685/pg3685.cover.medium.jpg,3685,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft12gudfhc62xftwzqy9gcrwzwtx9vg46v992z0qmeg8ma9m030ngdsu2eyud
iscn://likecoin-chain/ssLafJunAuI8LHutsMNq95QayhjKF-q9iF7o7jGMxjg,Egyptian Ideas of the Future Life,,https://www.gutenberg.org/cache/epub/11277/pg11277.cover.medium.jpg,11277,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1sxmcj5qu2zpyccv3sdn7d00y6m6le9cy0ct979zrvzxnxvay08lqcly64j
iscn://likecoin-chain/Wl6YYPa0x4LtNW-scqq1CL3R0i2Hr5oWzX4vSNZkCcE,Elbow-Room A Novel Without a Plot,,https://www.gutenberg.org/cache/epub/12581/pg12581.cover.medium.jpg,12581,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft16wl2fx0nr0juxfc84v7r373le4jv0srjp98dq5zp8cslnsak7ywsqlrc6a
iscn://likecoin-chain/h_4h8DdolHeu12If_WsBL5qcqxABEhDmrFbMKimZPV4,Elder Conklin and Other Stories,,https://www.gutenberg.org/cache/epub/7153/pg7153.cover.medium.jpg,7153,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1hfc6063w8hxnlwhuawxs0tl78c3h5xf2lw4p9jn8nqhxnk6mr3mqaw7ndl
iscn://likecoin-chain/9J5tmFuwPMjR8Gave3VhLj9-7AMy-krTrmpu4A9VrJg,Elements of Foreign Exchange A Foreign Exchange Primer,,https://www.gutenberg.org/cache/epub/29364/pg29364.cover.medium.jpg,29364,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1p60v4jjyzfh6gq9xkthcp9hpdunk2htpnph66q8sc7agj8qjgx3s5a7y50
iscn://likecoin-chain/wR4dprrC1xnq9sf9nLhQme7ftFm3I_aDjpOnMW_AriA,"Eli First published in the ""Century Magazine""",,https://www.gutenberg.org/cache/epub/23005/pg23005.cover.medium.jpg,23005,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1fgem8qh4ssdq24dd3y54pgtd38ccuag7fgx84udlay4zgh73m5js2krp6v
iscn://likecoin-chain/BbdWqlqoThw4VZUSdM652xiomIHLInM_pHrsRDhO44g,Elias An Epic of the Ages,,https://www.gutenberg.org/cache/epub/37718/pg37718.cover.medium.jpg,37718,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1h3kafp3r5g3akgd6p0ut036cyuvmy75p5qe6pa3ct2z9yekgan7q9at22s
iscn://likecoin-chain/37jX75GH5FDWHRfG4ZQWGZWnNXHspEO_Lt4JkiitWwg,"Elissa; Or, The Doom of Zimbabwe",,https://www.gutenberg.org/cache/epub/2855/pg2855.cover.medium.jpg,2855,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1rax33q79n2ej66lhn6kvmuk7acc7p9hjnj47zfp0wnw3drzrn3mqrh5c0r
iscn://likecoin-chain/3y5WJudJt7MhD5hP7hCwA01u1lobdet1SfcxEEilZuo,Eliza,,https://www.gutenberg.org/cache/epub/23783/pg23783.cover.medium.jpg,23783,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1eggsl7rg97lh7u44u5scxhhc8vke0z2ms96yg9dcss8z4ac7gaks2272d9
iscn://likecoin-chain/TRspIPdJwbJ2wwXv77zyAu6Vj8zf58z_Lf7MIEX5eEI,Elizabeth and Her German Garden,,https://www.gutenberg.org/cache/epub/1327/pg1327.cover.medium.jpg,1327,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft12a4py8j70e9pcj9j7nqneg4ygtmqpr8j34rpjnvym5jgsfyssu4qh6ekek
iscn://likecoin-chain/JdZ_4zmGDZV-pDcg3xGvmNkudI6sLK0tYgQnSsutw9s,Elizabeth Visits America,,https://www.gutenberg.org/cache/epub/11900/pg11900.cover.medium.jpg,11900,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft13unvfkepnzvczegr30p8fzatggtdq732dz3sw2klkfwhsfhk4wtqj2wymc
iscn://likecoin-chain/NfC2hyuv6TNHsk6RxST53oRWmTQ6wtFCmegRX3Bndjw,Elizabethan Sea-Dogs: A Chronicle of Drake and His Companions,,https://www.gutenberg.org/cache/epub/12855/pg12855.cover.medium.jpg,12855,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1qrw4qwajkha9tjhvv6rv3gguws6685yfxpfpwqflvaznyptaumdswacq9t
iscn://likecoin-chain/YB3MwrCInCH_vSdDLO71qzSXeIweh8H8hfDNvcUNYM4,"Elkan Lubliner, American",,https://www.gutenberg.org/cache/epub/27423/pg27423.cover.medium.jpg,27423,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1hynv820rhsdvrz9wsrwtppm80q539hp6zdyae6lpr7c7nr5m46zq0peyzd
iscn://likecoin-chain/9DBoKe9GrsQ8AV7sJceY6TrhkRkdc-8dr5lrsEQ2mWM,Ellen Middleton—A Tale,,https://www.gutenberg.org/cache/epub/31180/pg31180.cover.medium.jpg,31180,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1qzqnj6rejc70lyeplee8yjpwgx8zvreumrsn0d5sd3efct2leauqpesh0c
iscn://likecoin-chain/zSmmc_TXSxA3ATmy6W7fB1FyZgSMMnhkxx5TNAhGyHo,Elsie Venner,,https://www.gutenberg.org/cache/epub/2696/pg2696.cover.medium.jpg,2696,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1lx75gzg67fe4u6s2d44yjz067762a2r9te9y5zglle2dhc82vsdqca59qr
iscn://likecoin-chain/XIu3YRAq2TYYhdIy5JHBe8QhMSaL8oxmi3DJnKf0ClI,Elsket 1891,,https://www.gutenberg.org/cache/epub/23017/pg23017.cover.medium.jpg,23017,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1zwng963l47sclsdwddjv6daws25u30y44mnv8t2hjvhs859jw2vs35g867
iscn://likecoin-chain/YKA-KOokqyB094ZhB9ODcBfqk6xgyr3R8pmCUDeNO0k,Elves and Heroes,,https://www.gutenberg.org/cache/epub/10089/pg10089.cover.medium.jpg,10089,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19q6gz03uj5x859wrs75t4g98dgqsq2v2096rztr02ulgzxgue6lqee6fny
iscn://likecoin-chain/xAJDdqNIKeI3SHab3D3L92ijE3-2Qb9Db287-ORQFb0,Embarrassments,,https://www.gutenberg.org/cache/epub/21932/pg21932.cover.medium.jpg,21932,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1uwpzexfcrc8sm6qv2fqwr0heqp75xxtk83m8zk3d2ja4m278xjnsat7qv8
iscn://likecoin-chain/NL0oWh0WHu-Qs5WS6qXGWONMOK406vHojyrsTwExtiI,"Embers, Volume 1.",,https://www.gutenberg.org/cache/epub/6268/pg6268.cover.medium.jpg,6268,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1p37pj2qje7tmld9rex8sqawpeggfdhcrafqndesylhar02pxmqtq0dhmqp
iscn://likecoin-chain/qVI_-YGoyX_jjLp7DuKVTqGDlZAGukmMs6ivPfhmINY,"Embers, Volume 2.",,https://www.gutenberg.org/cache/epub/6269/pg6269.cover.medium.jpg,6269,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft17d257ce53jeq6mrygrc2836ax0zfp827zmcq3rhdaln5tagncpns3q0zpc
iscn://likecoin-chain/_oNi54aMBCpi-J_5gnpgpl8ouC_b-I7rSi0oNhetfnY,"Embers, Volume 3.",,https://www.gutenberg.org/cache/epub/6270/pg6270.cover.medium.jpg,6270,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1avj89wyjzrz7ahjdw3nnu2a3gxp6upzehykydsn75fzwzdrtqtqsul7j45
iscn://likecoin-chain/pW5szgHklZyZCpm79FPUuPI3Pq9S08zLmiBz12xy22Y/1,Seven English Cities,,https://www.gutenberg.org/cache/epub/7187/pg7187.cover.medium.jpg,7187,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1sj5c9pqswamsh94ra3d5uved4c4njj7u5lshay2l2p837r0l6usq8knk97
iscn://likecoin-chain/EKidB1aYZqiwqbEk2qG-tJZb4jhbVI7iL6CZG-l7O3c,England and the War,,https://www.gutenberg.org/cache/epub/10159/pg10159.cover.medium.jpg,10159,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft14suav0jzl9h9uc88qjghjpz9qa4lwl7hd82g84x2cjw6ecpjvdysjusdhv
iscn://likecoin-chain/m8QTtTGXnwVnKicQ_tNr1IuZH_T6LVsFparKUJqWhbg,"England, My England",,https://www.gutenberg.org/cache/epub/8914/pg8914.cover.medium.jpg,8914,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1rgjmrdz08fhwm4cpgp0p5yhejcqthlrqwpvy8vwr6z8jyty6p8vqwsudkn
iscn://likecoin-chain/APrF-br3VgUheOTBDjMwa7bEtsmg7Om9SbbMp2CXiZk,England over Seas,,https://www.gutenberg.org/cache/epub/14782/pg14782.cover.medium.jpg,14782,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1k0dvtjfh7xxdqpxgnfnuv0wtr9dphtrl2m78ecfyyswtzgm790cqyl0kxm
iscn://likecoin-chain/fc98l1B8XhaQZgi-M7tGDEeIWJ2odk3GcBlsYjLADao,English-Bisaya Grammar In Twenty Eight Lessons,,https://www.gutenberg.org/cache/epub/42026/pg42026.cover.medium.jpg,42026,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1fe6tqp4nwm723ah600kdunul6z2x4s5s3gx2uhrwv4y373ssykys2ysj6c
iscn://likecoin-chain/HrnQ53l4DIK5591b-jSBA6viiFFdpdDoB9ogKPK2emw,English Fairy Tales,,https://www.gutenberg.org/cache/epub/26460/pg26460.cover.medium.jpg,26460,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft14dkth3ughk6vy052yjefd0sgzc98yzzh4xz7u50tqkt2ham2wjnqrjm4st
