iscnPrefix,classTitle,classDescription,author,imageUrl,catalogId,mintCount,listCount,editionTitleEn,editionTitleZh,editionDescriptionEn,editionDescriptionZh,editionPriceUSD,classId
iscn://likecoin-chain/DGJBzl5V1WHYD0d8ifu9jEQe0_pVZuX1NNAuTkuDdmc/1,Plays: Comrades; Facing Death; Pariah; Easter,,"""Strindberg, August, 1849-1912"",""Oland, Edith, 1878-1968 [Translator]"",""Oland, Warner, 1880-1938 [Translator]""",https://www.gutenberg.org/cache/epub/8500/pg8500.cover.medium.jpg,8500,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1nh9nnj0qjl46pyfed6zha9cz7kpgdh04gvqy8uf4x6kwmctqcdaqj8wve4
iscn://likecoin-chain/mtpZS4tp5qjjq-RxzrRvXSyxNYT2an_xylF12TGsXOw/1,Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,,"""Sophocles, 495? BCE-406 BCE"",""Storr, Francis, 1839-1919 [Translator]""",https://www.gutenberg.org/cache/epub/31/pg31.cover.medium.jpg,31,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1wh8mxke2jq6955nmjumc5ykt6pjse70nfdszvj3w8uqj47j58kls7hhtqt
iscn://likecoin-chain/3SqkbiaDSpKjMqsZFaei1Fa-ltzXKSIMxF87BYMAtdw/1,Plays: the Father; Countess Julie; the Outlaw; the Stronger,,"""Strindberg, August, 1849-1912"",""Oland, Edith, 1878-1968 [Translator]"",""Oland, Warner, 1880-1938 [Translator]""",https://www.gutenberg.org/cache/epub/8499/pg8499.cover.medium.jpg,8499,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1rze57wn8ymudattht56trdymsw2dhn4jgx0a94z7qg2yzy3ysvnqvgcr6c
iscn://likecoin-chain/yXvUQ6ER4Tfno6BynUAaHeKhSFJ1L3rTOdlmI85JKyc/1,"Plunkitt of Tammany Hall: a series of very plain talks on very practical politics, delivered by ex-Senator George Washington Plunkitt, the Tammany philosopher, from his rostrum—the New York County court house bootblack stand; Recorded by William L. Riordon",,"""Plunkitt, George Washington, 1842-1924"",""Riordon, William L., 1861-1909 [Editor]""",https://www.gutenberg.org/cache/epub/2810/pg2810.cover.medium.jpg,2810,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1vmxptm8cr05mpmuk890cnyl9pz5u8dmeyn2j6htcnj2n7e78kpgqvakvez
iscn://likecoin-chain/yt7Gf-wgwkk4OnWfgLdnZ4uIl4WxPOO4R1TSAFZmifk/1,"Poemata : Latin, Greek and Italian Poems by John Milton",,"""Milton, John, 1608-1674"",""Cowper, William, 1731-1800 [Translator]""",https://www.gutenberg.org/cache/epub/6929/pg6929.cover.medium.jpg,6929,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1lsekz33jw0088g3myensjtygq3zmweceah3wm7ur0xusjfude9asg6s9fh
iscn://likecoin-chain/i7e-xc7Q_WUsZsBQ55MuBDwfsDUwp3jCUixas53zIos/1,"Poems (1786), Volume I.",,"""Williams, Helen Maria, 1762-1827""",https://www.gutenberg.org/cache/epub/11054/pg11054.cover.medium.jpg,11054,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft139k6rfkux4cf6x9z39njnsvsjgw2vffrrhpj7m46t50x4f2vn8lqm0p5ja
iscn://likecoin-chain/dvHM1cNzlXEBb2XKudvxntmforVXALd2l7_iArzq_7Q/1,"Poems, 1799",,"""Southey, Robert, 1774-1843""",https://www.gutenberg.org/cache/epub/8639/pg8639.cover.medium.jpg,8639,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ax0c5jzmnndgzzjhmyl23ygnnej257m2mt2c8zssmqjk993kvg0q7ck9fv
iscn://likecoin-chain/ouLIOhncHJ8fje8QKBZtYxaeQu95oXKSEGzEi40JiMM/1,Poems (1828),,"""Gent, Thomas, 1780-""",https://www.gutenberg.org/cache/epub/11215/pg11215.cover.medium.jpg,11215,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1eltfd4qug95dhejacq7sv33e933htfrt08j0ghnldv5muv0dz0sqxhk8jp
iscn://likecoin-chain/IDNWTTM--anEzHLVYQaosqgEtygv2c2tFLHMEovylis/1,Poems,,"""Johnson, Lionel, 1867-1902""",https://www.gutenberg.org/cache/epub/66520/pg66520.cover.medium.jpg,66520,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1yslzq8lejh5klrvdkg3stpgrsag38dfeg3radaguf9c7mr5xyrqqqj2cyg
iscn://likecoin-chain/IAwPc15gGo4ql-RFLrpic5d6lMutrbHlxT7NSWS1hHo/1,Poems,,"""Johnson, Lionel, 1867-1902""",https://www.gutenberg.org/cache/epub/66520/pg66520.cover.medium.jpg,66520,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1nl588gjzyyxa2pl63ynmp3m9xpcex52r99qmhywjhh6j8w6tv3rs39fwre
iscn://likecoin-chain/ePojuU6iJYeZZ3I_t8jehRxrRnAsWkKyeo5ybwDxsu8/1,"Poems by Jean Ingelow, In Two Volumes, Volume I.",,"""Ingelow, Jean, 1820-1897""",https://www.gutenberg.org/cache/epub/13223/pg13223.cover.medium.jpg,13223,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1dk2m2rrq8vxkw9lmcmqaumcetcmqy8n85vgs7zrej2zeflaezrcs94vg04
iscn://likecoin-chain/iauE63MOEhKpN3l031F2BfTbSNBTdnW_BHDwfOsLf0w/1,Poems,,"""Johnson, Lionel, 1867-1902""",https://www.gutenberg.org/cache/epub/66520/pg66520.cover.medium.jpg,66520,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1zn7sukluuxdr5lxluys59all0va48w8nz2evmarxc4cnz7yhrslsq6zv73
iscn://likecoin-chain/OHtxwsBtCM4jNJNY2PDzqKGoEr5WngAKS99KZi5MeTA/1,Poems,,"""Johnson, Lionel, 1867-1902""",https://www.gutenberg.org/cache/epub/66520/pg66520.cover.medium.jpg,66520,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1svzarysk53fpzltcq23k3lc8xl0uqst0rw26nnn8wegw3zjfjh8qq6mcv3
iscn://likecoin-chain/CjAceNCB7-uF9mPAxMUWI5_olzjRABV3k_ldFEqLNus/1,Poems: With a Sketch of the Life and Experience of Annie R. Smith,,"""Smith, Rebekah"",""Smith, Annie Rebekah, 1828-1855 [Contributor]"",""Smith, Uriah, 1832-1903 [Contributor]""",https://www.gutenberg.org/cache/epub/34752/pg34752.cover.medium.jpg,34752,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1v7l9zpm8g36lv6m29skxv5vhr27yv8unz6x3r0e9uvm00anyvgyqtywptn
iscn://likecoin-chain/48LWqWMjEFlgtBDqp_a6f0q4aFv_x8Rk3AFzk63QP1o/1,Poems,,"""Johnson, Lionel, 1867-1902""",https://www.gutenberg.org/cache/epub/66520/pg66520.cover.medium.jpg,66520,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1vkx3a9ezhvszr6s2a2y29k2q5lj9u303p4u0v9djj2s7xdqf6vuqqvlf2r
iscn://likecoin-chain/r5T99RiagkCgzSNRArv1v8YrqMM7iTfDA1Ez5cIShiw/1,Poems,,"""Johnson, Lionel, 1867-1902""",https://www.gutenberg.org/cache/epub/66520/pg66520.cover.medium.jpg,66520,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft13zj344dzekzrakm56gnn6vncdgqr58ch3mpwpzul2udr4a67munqkmlpa8
iscn://likecoin-chain/Lc3Bls-RFJArnjcLpatKCjvxMSoQK7xEiH6kAo7VpEc/1,Poems by Walt Whitman,,"""Whitman, Walt, 1819-1892"",""Rossetti, William Michael, 1829-1919 [Editor]""",https://www.gutenberg.org/cache/epub/8388/pg8388.cover.medium.jpg,8388,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1lr700cde7racad5hq9s2jcj7j0vk9fjj9xak7huu3r7t3zl5zl2stegptp
iscn://likecoin-chain/gxLBCUyV57_LtZqGM2e93opaBU6FhZWx9MsZQyC2UYY/1,Poems,,"""Johnson, Lionel, 1867-1902""",https://www.gutenberg.org/cache/epub/66520/pg66520.cover.medium.jpg,66520,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1zk3kynzh8luzjqhn62ewln42pkl5uxka55x26rkd0pwsrww4wt6sznj5c2
iscn://likecoin-chain/a8-KTxPSGUlC5OQ61EqWbeu3-04uiPGTa9FB6d3kZs0/1,"Poems in Two Volumes, Volume 1",,"""Wordsworth, William, 1770-1850""",https://www.gutenberg.org/cache/epub/8774/pg8774.cover.medium.jpg,8774,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft18pn0nhj9l2mnqm9ykqlu8r89942zgcpetjnnehsxewym9jerp0ss993l4a
iscn://likecoin-chain/bXD-TEiIHW3LOg8qasEfHQ06w-VbeYKoc68ekIDAFL8/1,"Poems in Two Volumes, Volume 2",,"""Wordsworth, William, 1770-1850""",https://www.gutenberg.org/cache/epub/8824/pg8824.cover.medium.jpg,8824,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1nxxhud487m4arjffxrg8lqg3ehkjnd6fn9hjyz5njy00nwaflw2qvtuf5n
iscn://likecoin-chain/rAQwE6Sdmb3plQiNjkShjMZferzNtKBDCcP2120TVho/1,Poems in Wartime,,"""Whittier, John Greenleaf, 1807-1892""",https://www.gutenberg.org/cache/epub/9578/pg9578.cover.medium.jpg,9578,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft13m635za6trmrhc3gfh3trujjt7gq3gecg04af8hvxdzwdp49kjqqr7emzu
iscn://likecoin-chain/puTYigCIVz46v7LaxffE7nXjD9q5f_2Hd856CPv0HaU/1,Poems: New and Old,,"""Newbolt, Henry John, Sir, 1862-1938""",https://www.gutenberg.org/cache/epub/24405/pg24405.cover.medium.jpg,24405,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1nsy6w8ntmj7u6v2t2f6c7fh3jrv3q8gu3zx8f7dr9k3jq5fhna8svce5la
iscn://likecoin-chain/Mj4hD4xySjLVNmvlz8jLuw8HX49xdEtAWvA8cNi6Rhc/1,Poems of American Patriotism,,"""Matthews, Brander, 1852-1929 [Editor]""",https://www.gutenberg.org/cache/epub/6316/pg6316.cover.medium.jpg,6316,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1fhr5d59e664l960vvz2zskhsz2fddczfnuep0h68clm539533husqgum5c
iscn://likecoin-chain/sqmx6w2LfiCutn0eBREuUOnqwdUSOU-_HsTzICRjvT8/1,Poems of Coleridge,,"""Coleridge, Samuel Taylor, 1772-1834"",""Symons, Arthur, 1865-1945 [Editor]""",https://www.gutenberg.org/cache/epub/8208/pg8208.cover.medium.jpg,8208,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19q37y6s7pwulg7nnl3szex028yjg4k872sttkhe6e3sqrcg8uugsgsqksa
iscn://likecoin-chain/xqHt6aq9tURekKQjdjbyhNn9MKVPLM5kHaS0I3j6yA8/1,Poems of Gerard Manley Hopkins,,"""Hopkins, Gerard Manley, 1844-1889"",""Bridges, Robert, 1844-1930 [Editor]""",https://www.gutenberg.org/cache/epub/22403/pg22403.cover.medium.jpg,22403,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1sve93znm86hqm8lny697cxpaf7wta3a7n3xglmf6e6wcvz29ynxq3vyglm
iscn://likecoin-chain/ASRBjStddbvMG_hQ5O9I6PL9y2zy4r4kmnnOhUO3q4E/1,Poems of the Heart and Home,,"""Yule, J. C., Mrs., 1825-1897""",https://www.gutenberg.org/cache/epub/6621/pg6621.cover.medium.jpg,6621,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1xdpq2nnul0lsv98py24cvdz6kmfwfmz3p4hcmt2da8t6h7d3rnuqq29uut
iscn://likecoin-chain/iXi6UUtcelWKRDwic8LfjSuyIe9zzaHO-oYQ5WPWS-g/1,Poems of To-Day: an Anthology,,Various,https://www.gutenberg.org/cache/epub/22668/pg22668.cover.medium.jpg,22668,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1300da98eavleeezl3znuf4u9gzp5elkyavgtqqq67vtxmlgjsl8qauac7f
iscn://likecoin-chain/k49JCWBC8Ro7DMBwvTojwXyVYbS1piqZxywn6lBbgkk/1,Poems of West & East,,"""Sackville-West, V. (Victoria), 1892-1962""",https://www.gutenberg.org/cache/epub/30842/pg30842.cover.medium.jpg,30842,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1yq4m52y7gz5qyu0dkqqesh8u06znwjdvhmncu84c0ytenfayx75qe75dc6
iscn://likecoin-chain/8T5XbBpwykMmDlCFvHg7lPQjFX4I6hBIZYV9XiAU2d4/1,Poems of William Blake,,"""Blake, William, 1757-1827""",https://www.gutenberg.org/cache/epub/574/pg574.cover.medium.jpg,574,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1p0xswyq47jgz0u47zznq8crfcsmw9gtm7lalswg98ctkfejrhsgsntldax
iscn://likecoin-chain/bGzsbTVAxIE65sPeKRYh1xblimziBkZeBUjPb2OQHc4/1,Poetical Works,,"""Churchill, Charles, 1731-1764"",""Gilfillan, George, 1813-1878 [Editor]""",https://www.gutenberg.org/cache/epub/8592/pg8592.cover.medium.jpg,8592,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1wkjgkamnylf4jsmch2r7m3fpd9mvu642t8pvg2xly3m6e5ldv9xquc0vr8
iscn://likecoin-chain/lO59ZeIDiyPjbrfqEC8I0VGGeUTtvM2vd1Ec0goIl70/1,Poetical Works of Edmund Waller and Sir John Denham,,"""Denham, John, Sir, 1615-1669"",""Waller, Edmund, 1606-1687"",""Gilfillan, George, 1813-1878 [Contributor]""",https://www.gutenberg.org/cache/epub/12322/pg12322.cover.medium.jpg,12322,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1m224fkfsjcluneltx6rvt2cj7fudtgp38gp0th6vll283dutpxuquxe6gf
iscn://likecoin-chain/T0LuPdAfeG3L95nxDsmogvyLhZgY7KF2GOM134uj18A/1,"Poetical Works of Johnson, Parnell, Gray, and Smollett",,"""Gray, Thomas, 1716-1771"",""Johnson, Samuel, 1709-1784"",""Parnell, Thomas, 1679-1718"",""Smollett, T. (Tobias), 1721-1771"",""Gilfillan, George, 1813-1878 [Editor]""",https://www.gutenberg.org/cache/epub/11254/pg11254.cover.medium.jpg,11254,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1g4xvaxxpunm6839yt4ah4ys4upw7m8r8sx6xuuztunxg6mme8dpqs94vq0
iscn://likecoin-chain/Q0A-tLF-XVS1CMt6NWHFmIRKgsZruyDJmWye_ZoU5Aw/1,The Poetics of Aristotle,,"""Aristotle, 384 BCE-322 BCE"",""Butcher, S. H. (Samuel Henry), 1850-1910 [Translator]""",https://www.gutenberg.org/cache/epub/1974/pg1974.cover.medium.jpg,1974,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1mzd0m6rses5rwdpfpatrx8w55cla6zp92842skhhewr2vlgc6ansyhm0e0
iscn://likecoin-chain/jaNRjJGFW2UExcYigzLN1mU2HWHDhFfD8idx3Ju6Shg/1,Poets of the South,,"""Painter, F. V. N. (Franklin Verzelius Newton), 1852-1931""",https://www.gutenberg.org/cache/epub/7274/pg7274.cover.medium.jpg,7274,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1lsyc6ssgx6cjak3z2hucu3x69ac8hww66zjzz94ev4kjsk20r8tqenhdrk
iscn://likecoin-chain/_UEQicopU5C1Loco2HiLs9soFQaKEoN_wELBvRvRGwA/1,"Pointed Roofs: Pilgrimage, Volume 1",,"""Richardson, Dorothy M. (Dorothy Miller), 1873-1957""",https://www.gutenberg.org/cache/epub/3019/pg3019.cover.medium.jpg,3019,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1wrxg8epv922l9s7fghd68czz0ylxvta58r8d5rlxxu73qj54qnxqs4jfvk
iscn://likecoin-chain/H-ARsFNY7M_478jLndrjKsNqb_w-9AtiwbuGX6SWMSE/1,"Points of Humour, Part 1 (of 2)",,"""Cruikshank, George, 1792-1878 [Illustrator]""",https://www.gutenberg.org/cache/epub/44571/pg44571.cover.medium.jpg,44571,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1vfkjkeus620qlw8neqsryawa2cf5zpqm84njx4fxx3x8qrkl877sl50hu4
iscn://likecoin-chain/uYia2HhgsoYuAyxAZXVuZngBTymTCCkDEfbiXkCjaZk/1,Poison Island,,"""Quiller-Couch, Arthur, 1863-1944""",https://www.gutenberg.org/cache/epub/16604/pg16604.cover.medium.jpg,16604,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1tfzjx6hqnmavsvepgv54ltmxfhxc986f0rl0nl58cg67f3up2lmqcx7wt6
iscn://likecoin-chain/ma2LgEcPf1fB8HfOnCp29n4ijKPxypa5jiT3fvuVzmg/1,"Political Women, Vol. 1",,"""Menzies, Sutherland, active 1840-1883""",https://www.gutenberg.org/cache/epub/27192/pg27192.cover.medium.jpg,27192,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1w0jj3vvv5narwpt6jxzg3danq5f9zfke63algqvyad92cdwly0lqpjhr7l
iscn://likecoin-chain/0KhjonaIaYD5BUJ3oJgxbdFbj19ZcslBIi4tq0p6pkA/1,Politics: A Treatise on Government,,"""Aristotle, 384 BCE-322 BCE"",""Ellis, William, 1730-1801 [Translator]""",https://www.gutenberg.org/cache/epub/6762/pg6762.cover.medium.jpg,6762,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ypqupa5uhrrmf5jd8yq8axmg95m9qgds8dvx7grkuykh9m6jqnssssp6f6
iscn://likecoin-chain/bw0JcMAbocdog6-J3uq3SArJFLxMj3a3fdO3QRWiOMA/1,Polly of Pebbly Pit,,"""Roy, Lillian Elizabeth, 1868-1932""",https://www.gutenberg.org/cache/epub/6001/pg6001.cover.medium.jpg,6001,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1vadkv3w6rnt9te48e4ek2lgfevqx9w9yvpdvcacgwjsdr2cddhxs2ngxfu
iscn://likecoin-chain/W7VMXBRlsaHL6MFSXMs0ustcZp0CQXeszY1APmAnZKI/1,Polly of the Circus,,"""Mayo, Margaret, 1882-1951""",https://www.gutenberg.org/cache/epub/859/pg859.cover.medium.jpg,859,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1enqgzdl3m7vksde7055h7k52anctc2vvupv63ewfj2yedhk3qazqykttzu
iscn://likecoin-chain/uhBag4Eqv5WsH67thXVyA-PbWAOYYUPdd0wrwl-laM8/1,Polly's Southern Cruise,,"""Roy, Lillian Elizabeth, 1868-1932"",""Barbour, Harold S., 1889-1961 [Illustrator]""",https://www.gutenberg.org/cache/epub/42934/pg42934.cover.medium.jpg,42934,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1rlfec2llfngqfxe8vy6cm6wdywddf975yrg7qc2278re0tnaq2kskl7jkp
iscn://likecoin-chain/odysLV76MTaLNJYjZT5onwulvll4DDJeRPZGp5em83c/1,Pollyanna,,"""Porter, Eleanor H. (Eleanor Hodgman), 1868-1920""",https://www.gutenberg.org/cache/epub/28798/pg28798.cover.medium.jpg,28798,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19swt08nm077ct5aa7h9vgz4esxgxzadrvushehd9pfhfuqujad4s6jd4rn
iscn://likecoin-chain/5_R_D1iIkBoWxN6ILB_oO77Ic0tVbPxJGaHIN_lRzto/1,Ponkapog Papers,,"""Aldrich, Thomas Bailey, 1836-1907""",https://www.gutenberg.org/cache/epub/625/pg625.cover.medium.jpg,625,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1me770fnuycpa0uqn0q8ay3zacf0t8k0hnyx4t6sj7gktlwhdjakqc7rm6v
iscn://likecoin-chain/EeiRMgaX8mwQihQc2p2PxjlP0sTiKUPIzmG85ajnZMc/1,Poor Folk,,"""Dostoyevsky, Fyodor, 1821-1881"",""Hogarth, C. J., 1869-1942 [Translator]""",https://www.gutenberg.org/cache/epub/2302/pg2302.cover.medium.jpg,2302,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1j5p6axl3p7g3yxmeaqdnwml2kf8qty0m8dkd7d7m4jp28uh7drrqfmynrd
iscn://likecoin-chain/tjEowmfiKMWqlXJvG8INFUDmzZolx9F33C877ytEYxc/1,Pope Pius the Tenth,,"""Forbes, F. A. (Frances Alice), 1869-1936""",https://www.gutenberg.org/cache/epub/35953/pg35953.cover.medium.jpg,35953,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft16gjtspm27erdep50zclf07vpzxw4gx79gzl8jtmwdcatxxulkvesvpp7pf
iscn://likecoin-chain/SV__8e5hYMws0im9GwW_ns4DW96H5riSf9FeTu08fx4/1,"Popery! As It Was and as It Is. Also, Auricular Confession; And Popish Nunneries",,"""Hogan, William, -1848""",https://www.gutenberg.org/cache/epub/37705/pg37705.cover.medium.jpg,37705,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19d7jr7v8jgankqm9aaxjduaxkx6mlyhqps04xgdfh37uwyj77frq8rzafk
iscn://likecoin-chain/wphY--cFuXNbP5nRWFEMJvMDardNAx_JCodJz-Itma0/1,Popular Books on Natural Science,,"""Bernstein, Aaron David, 1812-1884""",https://www.gutenberg.org/cache/epub/37224/pg37224.cover.medium.jpg,37224,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19tu88kaf85xw3p36p9vzr0mwj0vruax77uw4rkz4qcklhwrr78psw4jn5s
iscn://likecoin-chain/lCgEFMpscAOv6nKSbccYnclSlOj-pJpMr-hgbuEhxm0/1,Popular Law-making,,"""Stimson, Frederic Jesup, 1855-1943""",https://www.gutenberg.org/cache/epub/12235/pg12235.cover.medium.jpg,12235,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ye0zkwdq8msf5w6297yxyc0ayzq6etya8674lagclcppph7e50sq3f85pt
iscn://likecoin-chain/544lLzqf1FMP383558MZtFRXvRjDk-ChPMsUPnOadsI/1,Popular Lectures on Zoonomia,,"""Garnett, Thomas, 1766-1802""",https://www.gutenberg.org/cache/epub/27748/pg27748.cover.medium.jpg,27748,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ujlnn7vr9xnlqnzc7wftru3zwqdlfttn0rnn6pqle0wk5uy6659suld0zg
iscn://likecoin-chain/HstnFuYZe3dRyS_ySRXQ9Xxe8IWTQE90gvtbGMnxJr4/1,Portraits of Children of the Mobility,,"""Leigh, Percival, 1813-1889"",""Leech, John, 1817-1864 [Illustrator]""",https://www.gutenberg.org/cache/epub/44806/pg44806.cover.medium.jpg,44806,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1frraa99gdhydzguzr758mvvzc827xapnnt9pycwnp5ug3cv4jhds6k25xp
iscn://likecoin-chain/SaZBdWQXg4_JevE264Xy7wYAGUxfD6lDJ1YPpZNHE_U/1,Portuguese Architecture,,"""Watson, Walter Crum""",https://www.gutenberg.org/cache/epub/29370/pg29370.cover.medium.jpg,29370,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ls7vxvr75tcftklaaf2cwvg6hqt632ymf2kp4mjm35zlvhm4ax3qnuh2sq
iscn://likecoin-chain/unnwjHXStYlwtyao6mkv-Qu16DmR9aQUVTZqWMArD5w/1,Post-Augustan Poetry From Seneca to Juvenal,,"""Butler, Harold Edgeworth, 1878-1951""",https://www.gutenberg.org/cache/epub/9303/pg9303.cover.medium.jpg,9303,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1zzxpc3qrpn7ppsj58xwvurt6mydwpvlg2a7k662jvtfq89k4fe0srueaml
iscn://likecoin-chain/dDCjhseUsTkzuUKPLJwLSjEsbVMTamHkw6ASNTo7_yE/1,Potterism: A Tragi-Farcical Tract,,"""Macaulay, Rose, 1881-1958""",https://www.gutenberg.org/cache/epub/11163/pg11163.cover.medium.jpg,11163,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1fq86fz43cgmk48va95fxs0d7r3wnmqx2jrxgyqpzxgxtxe7z94rqa5zs0q
iscn://likecoin-chain/J_PfdSFs58npTHg_rb82XAUD2qqhjvNN8aQH0PdOcKo/1,Practical Argumentation,,"""Pattee, George K. (George Kynett), 1879-1926""",https://www.gutenberg.org/cache/epub/6473/pg6473.cover.medium.jpg,6473,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft15ahs6deruxmjzndsdc5d6wx7daxxwu0ju44ae7dyphsu4mwlukysfh6x3t
iscn://likecoin-chain/ydLQ1iKMF-MM5CCqL1s_gVDGMfrGemdv5VdmjmxCgqA/1,Pragmatism: A New Name for Some Old Ways of Thinking,,"""James, William, 1842-1910""",https://www.gutenberg.org/cache/epub/5116/pg5116.cover.medium.jpg,5116,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft13fu7vvygkg0yaq0rpaxssvgvcv9045zfme8nxuzjxaaqrxespl7s38n90x
iscn://likecoin-chain/bU_lY534QdQRG81ClYmTHyBBbquaO8ZFTUUdP7-0MjI/1,Prairie Gold,,"Iowa Press and Authors' Club,""Ficke, Arthur Davison, 1883-1945 [Contributor]"",""Garland, Hamlin, 1860-1940 [Contributor]"",""Hough, Emerson, 1857-1923 [Contributor]"",""Brigham, Johnson, 1846-1936 [Editor]"",""LeCron, Helen Cowles, 1886-1963 [Editor]"",""Smith, Lewis Worthington, 1866-1947 [Editor]"",""Darling, Jay N. (Jay Norwood), 1876-1962 [Illustrator]"",""Macy, Harriet [Illustrator]"",""Orwig, Louise [Illustrator]"",""Wing, Francis Marion, 1873-1956 [Illustrator]""",https://www.gutenberg.org/cache/epub/39957/pg39957.cover.medium.jpg,39957,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft120udrzd9ylzl8mplw08d92rse68m9dq7d5k527mfp9sanqtl0hesdw8r0a
iscn://likecoin-chain/W2A-o0wt2YEQZHLJNA0eHVNN6rOPjHvz8q0ZXDfdwhs/1,"Pray You, Sir, Whose Daughter?",,"""Gardener, Helen H. (Helen Hamilton), 1853-1925"",""Stanton, Elizabeth Cady, 1815-1902 [Author of introduction, etc.]""",https://www.gutenberg.org/cache/epub/37355/pg37355.cover.medium.jpg,37355,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ld6lpg4ez2mmwu8l0phal84vrcwpgwvjun5tflp54nnzpnzt390sn58wzr
iscn://likecoin-chain/NEtipp-BPTE-vkuK-bVjjlAdXdSLRYVGtKM8UWgWF14/1,Preliminary Report of the Commission Appointed by the University of Pennsylvania to Investigate Modern Spiritualism,,University of Pennsylvania. Seybert Commission for Investigating Modern Spiritualism,https://www.gutenberg.org/cache/epub/11950/pg11950.cover.medium.jpg,11950,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1slux56aplqqaue9a8pt73c0pfm7gvzs4kfmdlekptfdlxq3ajhhq4l0p9c
